Timestamp=Thu 5 Mar 2015 07:41:51 GMT +0	Test
Timestamp=Thu 5 Mar 2015 21:31:33 GMT +0	Pocket
Timestamp=Thu 5 Mar 2015 21:45:23 GMT +0	activity_type=pocket	title=Jumpers	excerpt=Shortly after ten-thirty in the morning on Wednesday, March 19th, a real-estate agent named Paul Alarab began hiking across the Golden Gate Bridge.	tags=	url=http://ift.tt/1tvXAto	added_date=March 05, 2015 at 01:45PM
Timestamp=Wed 29 Apr 2015 19:48:02 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=Swann - SwannOne SoundView Indoor Wireless High-Definition Security Camera - White	value_type=product name	value2=$149.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Wed 29 Apr 2015 20:41:16 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = weather rises	value_type = fahrenheit	value = 65	url = http://ift.tt/Ja6u9Z
Timestamp=Wed 29 Apr 2015 21:13:50 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 29, 2015 at 02:43PM	value_type=time
Timestamp=Wed 29 Apr 2015 22:52:47 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 29, 2015 at 04:19PM	value_type=time
Timestamp=Thu 30 Apr 2015 00:40:15 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 29, 2015 at 05:56PM	value_type=time
Timestamp=Thu 30 Apr 2015 02:15:40 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 29, 2015 at 07:34PM	value_type=time
Timestamp=Thu 30 Apr 2015 03:03:22 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = sunset	value_type = time	value = April 29, 2015 at 10:55PM	url = http://ift.tt/Ja6u9Z
Timestamp=Thu 30 Apr 2015 03:19:23 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = weather clear	value_type = fahrenheit	value = 58	value2_type = weather	value2 = Fair	url = http://ift.tt/Ja6u9Z
Timestamp=Thu 30 Apr 2015 14:24:52 GMT +0	actor = Colin	location = Berkeley, CA	system = stock market	activity_type = stock drop	description = when Illumina stock goes down by over 0.5% an event is created	value_type = name value = Illumina, Inc.	value1_type = percent change	value1 = 0.6	value2_type = price	value2 = 185.39	url = http://ift.tt/1mQUBGM	time = April 30, 2015 at 10:24AM
Timestamp=Thu 30 Apr 2015 15:43:37 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 30, 2015 at 08:58AM	value_type=time
Timestamp=Thu 30 Apr 2015 15:59:09 GMT +0	actor = Colin	location = Berkeley, CA	system = stock market	activity_type = stock rise	description = when Illumina stock goes up by over 0.5% an event is created	value_type = name value = Illumina, Inc.	value1_type = percent	change value1 = 0.56	value2_type = price	value2 = 187.55	url = http://ift.tt/1mQUBGM	time = April 30, 2015 at 11:59AM
Timestamp=Thu 30 Apr 2015 16:47:44 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = weather rises	value_type = fahrenheit	value = 62	url = http://ift.tt/Ja6u9Z
Timestamp=Thu 30 Apr 2015 17:19:20 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 30, 2015 at 10:33AM	value_type=time
Timestamp=Thu 30 Apr 2015 19:02:46 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 30, 2015 at 12:10PM	value_type=time
Timestamp=Thu 30 Apr 2015 19:04:58 GMT +0	actor = weather	location = Berkeley, CA	system = weather	activity_type = temperature drops	value_type = high fahrenheit	value =84	value2_type = low fahrenheit	value2 =59	value3_type = current fahrenheit	value3 =69	url = http://ift.tt/Ja6u9Z	value4_type = condition	value4 = Sunny	value5_type = wind speed	value5 = 6	time = April 30, 2015 at 03:04PM
Timestamp=Thu 30 Apr 2015 20:20:16 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 30, 2015 at 01:48PM	value_type=time
Timestamp=Thu 30 Apr 2015 21:55:27 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 30, 2015 at 03:25PM	value_type=time
Timestamp=Thu 30 Apr 2015 23:45:00 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 30, 2015 at 05:01PM	value_type=time
Timestamp=Fri 1 May 2015 01:24:51 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=April 30, 2015 at 06:38PM	value_type=time
Timestamp=Fri 1 May 2015 03:11:28 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = sunset	value_type = time	value = April 30, 2015 at 10:57PM	url = http://ift.tt/Ja6u9Z
Timestamp=Fri 1 May 2015 06:37:08 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = weather clear	value_type = fahrenheit	value = 66	value2_type = weather	value2 = Fair	url = http://ift.tt/Ja6u9Z
Timestamp=Fri 1 May 2015 14:02:32 GMT +0	actor = Colin	location = Berkeley, CA	system = stock market	activity_type = stock rise	description = when Illumina stock goes up by over 0.5% an event is created	value_type = name value = Illumina, Inc.	value1_type = percent	change value1 = 2.07	value2_type = price	value2 = 188.14	url = http://ift.tt/1mQUBGM	time = May 01, 2015 at 10:02AM
Timestamp=Fri 1 May 2015 14:37:00 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 01, 2015 at 08:06AM	value_type=time
Timestamp=Fri 1 May 2015 15:36:15 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = weather rises	value_type = fahrenheit	value = 64	url = http://ift.tt/Ja6u9Z
Timestamp=Fri 1 May 2015 16:24:40 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 01, 2015 at 09:39AM	value_type=time
Timestamp=Fri 1 May 2015 17:59:07 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 01, 2015 at 11:16AM	value_type=time
Timestamp=Fri 1 May 2015 19:02:15 GMT +0	actor = weather	location = Berkeley, CA	system = weather	activity_type = temperature drops	value_type = high fahrenheit	value =71	value2_type = low fahrenheit	value2 =52	value3_type = current fahrenheit	value3 =73	url = http://ift.tt/Ja6u9Z	value4_type = condition	value4 = Sunny	value5_type = wind speed	value5 = 9	time = May 01, 2015 at 03:02PM
Timestamp=Fri 1 May 2015 19:34:03 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 01, 2015 at 12:53PM	value_type=time
Timestamp=Fri 1 May 2015 21:10:48 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 01, 2015 at 02:31PM	value_type=time
Timestamp=Fri 1 May 2015 22:44:52 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 01, 2015 at 04:07PM	value_type=time
Timestamp=Sat 2 May 2015 00:19:10 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 01, 2015 at 05:44PM	value_type=time
Timestamp=Sat 2 May 2015 02:57:24 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = sunset	value_type = time	value = May 01, 2015 at 10:57PM	url = http://ift.tt/Ja6u9Z
Timestamp=Sat 2 May 2015 15:31:25 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 02, 2015 at 08:45AM	value_type=time
Timestamp=Sat 2 May 2015 16:53:20 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 02, 2015 at 10:21AM	value_type=time
Timestamp=Sat 2 May 2015 18:41:43 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 02, 2015 at 11:59AM	value_type=time
Timestamp=Sat 2 May 2015 19:02:09 GMT +0	actor = weather	location = Berkeley, CA	system = weather	activity_type = temperature drops	value_type = high fahrenheit	value =65	value2_type = low fahrenheit	value2 =50	value3_type = current fahrenheit	value3 =60	url = http://ift.tt/Ja6u9Z	value4_type = condition	value4 = Sunny	value5_type = wind speed	value5 = 7	time = May 02, 2015 at 03:02PM
Timestamp=Sat 2 May 2015 20:00:41 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = weather rises	value_type = fahrenheit	value = 64	url = http://ift.tt/Ja6u9Z
Timestamp=Sat 2 May 2015 20:17:12 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 02, 2015 at 01:36PM	value_type=time
Timestamp=Sat 2 May 2015 21:52:44 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 02, 2015 at 03:13PM	value_type=time
Timestamp=Sat 2 May 2015 23:27:20 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 02, 2015 at 04:49PM	value_type=time
Timestamp=Sun 3 May 2015 01:02:27 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 02, 2015 at 06:29PM	value_type=time
Timestamp=Sun 3 May 2015 03:08:05 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = sunset	value_type = time	value = May 02, 2015 at 11:00PM	url = http://ift.tt/Ja6u9Z
Timestamp=Sun 3 May 2015 06:12:28 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=iSmartAlarm - Wireless Contact Sensors (2-Pack)	value_type=product name	value2=$59.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 06:12:30 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=iSmartAlarm - iCamera KEEP Wireless High-Definition Security Camera - White	value_type=product name	value2=$149.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 06:12:31 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=iSmartAlarm - Home Security System Plus Wireless Security System - White	value_type=product name	value2=$199.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 06:12:33 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=iSmartAlarm - Wireless Motion Sensor	value_type=product name	value2=$34.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 06:12:35 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=Ring - Wi-Fi Smart Video Doorbell - Antique Brass	value_type=product name	value2=$199.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 06:12:37 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=Ring - Wi-Fi Smart Video Doorbell - Polished Brass	value_type=product name	value2=$199.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 06:12:39 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=Ring - Wi-Fi Smart Video Doorbell - Satin Nickel	value_type=product name	value2=$199.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 06:12:41 GMT +0	actor=Colin	activity_type=item for sale	system=Best Buy	system_id=1	location=Berkeley,CA	value=Ring - Wi-Fi Smart Video Doorbell - Venetian Bronze	value_type=product name	value2=$199.99	value2_type=USD	description=A new connected home device is available at Best Buy.
Timestamp=Sun 3 May 2015 14:42:01 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 03, 2015 at 07:52AM	value_type=time
Timestamp=Sun 3 May 2015 16:12:50 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 03, 2015 at 09:27AM	value_type=time
Timestamp=Sun 3 May 2015 19:02:02 GMT +0	actor = weather	location = Berkeley, CA	system = weather	activity_type = temperature drops	value_type = high fahrenheit	value =61	value2_type = low fahrenheit	value2 =50	value3_type = current fahrenheit	value3 =58	url = http://ift.tt/Ja6u9Z	value4_type = condition	value4 = Mostly Sunny	value5_type = wind speed	value5 = 3	time = May 03, 2015 at 03:01PM
Timestamp=Sun 3 May 2015 20:57:00 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = weather rises	value_type = fahrenheit	value = 63	url = http://ift.tt/Ja6u9Z
Timestamp=Sun 3 May 2015 21:13:25 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 03, 2015 at 02:18PM	value_type=time
Timestamp=Sun 3 May 2015 22:33:20 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 03, 2015 at 03:55PM	value_type=time
Timestamp=Mon 4 May 2015 00:08:20 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 03, 2015 at 05:32PM	value_type=time
Timestamp=Mon 4 May 2015 03:02:14 GMT +0	actor = Colin	location = Berkeley, CA	system = weather	activity_type = sunset	value_type = time	value = May 03, 2015 at 11:00PM	url = http://ift.tt/Ja6u9Z
Timestamp=Mon 4 May 2015 13:41:54 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 04, 2015 at 06:59AM	value_type=time
Timestamp=Mon 4 May 2015 14:07:04 GMT +0	actor = Colin	location = Berkeley, CA	system = stock market	activity_type = stock drop	description = when Illumina stock goes down by over 0.5% an event is created	value_type = name value = Illumina, Inc.	value1_type = percent change	value1 = 1.48	value2_type = price	value2 = 188.4	url = http://ift.tt/1mQUBGM	time = May 04, 2015 at 10:06AM
Timestamp=Mon 4 May 2015 15:15:25 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 04, 2015 at 08:33AM	value_type=time
Timestamp=Mon 4 May 2015 16:51:42 GMT +0	actor=Colin	activity_type=orbit	system=NASA	system_id=2	location=Berkeley,CA description=Whenever the ISS flies over UC Berkeley, this record is generated.	value=May 04, 2015 at 10:09AM	value_type=time
Timestamp=Mon 4 May 2015 17:16:46 GMT +0	object_objectType=person	actor_id=http://example.org/monitors/windparkmonitor	object_displayName=Maintenance Technician	object_id=http://example.org/maintainers/152	actor_objectType=software	id=http://128.32.78.37:8080/activities/e95e1dfca5524f8b99f442d5d6d9753c	verb=invite	actor_displayName=Windpark Monitor	published=2015-05-04T00:31:50.871Z
